Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
3580,Nashik,Devala,Wheat,Maharashtra 2189,FAQ,1975,2260,2070,13 Jan 2020
3581,Panna,Devandranagar,Wheat,Other,FAQ,1930,2077,2011,14 Jan 2020
3582,Panna,Devandranagar,Wheat,Other,FAQ,1977,2053,2021,31 Jan 2020
3583,Panna,Devandranagar,Wheat,Other,FAQ,1980,2100,2051,27 Jan 2020
3584,Deoria,Devariya,Wheat,Dara,FAQ,1940,1960,1950,27 Jan 2020
3585,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1850,2000,1950,08 Jan 2020
3586,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1850,2060,1950,14 Jan 2020
3587,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1890,2100,2050,04 Jan 2020
3588,Dhar,Dhamnod,Wheat,Other,FAQ,2200,2316,2250,18 Jan 2020
3589,Dhar,Dhamnod,Wheat,Other,FAQ,2200,2354,2250,04 Jan 2020
3590,Amroha,Dhanaura,Wheat,Dara,FAQ,1830,1840,1835,26 Jan 2020
3591,Amroha,Dhanaura,Wheat,Dara,FAQ,1830,1840,1835,31 Jan 2020
3592,Banaskanth,Dhanera,Wheat,Other,FAQ,2100,2225,2162,20 Jan 2020
3593,Chhatarpur,Chhatarpur,Wheat,Other,FAQ,2100,2125,2110,24 Jan 2020
3594,Chhatarpur,Chhatarpur,Wheat,Other,FAQ,2100,2200,2150,06 Jan 2020
3595,Chhatarpur,Chhatarpur,Wheat,Other,FAQ,2125,2164,2140,13 Jan 2020
3596,Buldhana,Chikali,Wheat,Other,FAQ,1500,2311,1905,17 Jan 2020
3597,Jhansi,Chirgaon,Wheat,Dara,FAQ,1840,2025,2011,22 Jan 2020
3598,Jhansi,Chirgaon,Wheat,Dara,FAQ,1840,2090,2075,03 Jan 2020
3599,Ballia,Chitwadagaon,Wheat,Dara,FAQ,2000,2060,2030,22 Jan 2020
3600,Jaipur Rural,Chomu (Grain),Wheat,Other,FAQ,2215,2215,2215,16 Jan 2020
3601,Jalgaon,Chopada,Wheat,Other,FAQ,2081,2223,2175,06 Jan 2020
3602,Jalgaon,Chopada,Wheat,Other,FAQ,2093,2217,2217,16 Jan 2020
3603,Gorakhpur,Chorichora,Wheat,Dara,FAQ,1900,2050,1960,20 Jan 2020
3604,Gorakhpur,Chorichora,Wheat,Dara,FAQ,1900,2050,1960,23 Jan 2020
3605,Surendranagar,Chotila,Wheat,Local,FAQ,2000,2450,2250,28 Jan 2020
3606,Kanpur,Choubepur,Wheat,Dara,FAQ,2030,2120,2080,24 Jan 2020
3607,Kanpur,Choubepur,Wheat,Dara,FAQ,2035,2130,2080,29 Jan 2020
3608,Gwalior,Dabra,Wheat,Other,FAQ,2200,2270,2269,14 Jan 2020
3609,Gwalior,Dabra,Wheat,Other,FAQ,2231,2231,2231,18 Jan 2020
3610,Gautam Budh Nagar,Dadri,Wheat,Dara,FAQ,2000,2160,2050,09 Jan 2020
3611,Gautam Budh Nagar,Dadri,Wheat,Dara,FAQ,2070,2250,2100,23 Jan 2020
3612,Dahod,Dahod,Wheat,147 Average,FAQ,2375,2450,2400,01 Jan 2020
3613,Dahod,Dahod,Wheat,147 Average,FAQ,2400,2475,2450,07 Jan 2020
3614,Dahod,Dahod,Wheat,Lokwan,FAQ,2225,2300,2275,18 Jan 2020
3615,Dahod,Dahod,Wheat,Lokwan,FAQ,2275,2400,2300,24 Jan 2020
3616,Dahod,Dahod,Wheat,Lokwan,FAQ,2300,2400,2350,28 Jan 2020
3617,Dahod,Dahod,Wheat,Lokwan,FAQ,2350,2425,2400,17 Jan 2020
3618,Mandsaur,Daloda,Wheat,Mill Quality,FAQ,2050,2260,2100,27 Jan 2020
3619,Gautam Budh Nagar,Dankaur,Wheat,Dara,FAQ,2050,2188,2110,29 Jan 2020
3620,Datia,Datia,Wheat,Other,FAQ,1951,2109,2050,27 Jan 2020
3621,Datia,Datia,Wheat,Other,FAQ,2085,2171,2130,01 Jan 2020
3622,Datia,Datia,Wheat,Other,FAQ,2100,2190,2140,04 Jan 2020
3623,Dausa,Dausa,Wheat,Other,FAQ,2050,2278,2164,17 Jan 2020
3624,Banaskanth,Deesa,Wheat,Other,FAQ,2055,2170,2125,28 Jan 2020
3625,Banaskanth,Deesa,Wheat,Other,FAQ,2170,2465,2350,13 Jan 2020
3626,Banaskanth,Deesa,Wheat,Other,FAQ,2190,2371,2325,11 Jan 2020
3627,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,2095,2150,2140,15 Jan 2020
3628,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,2095,2405,2225,21 Jan 2020
3629,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,2100,2375,2355,18 Jan 2020
3630,Gandhinagar,Dehgam,Wheat,Other,FAQ,2200,2225,2212,31 Jan 2020
3631,Gandhinagar,Dehgam,Wheat,Other,FAQ,2200,2260,2230,20 Jan 2020
3632,Tonk,Deoli,Wheat,Other,FAQ,2128,2225,2177,02 Jan 2020
3633,Sagar,Deori,Wheat,Local,FAQ,2000,2160,2100,04 Jan 2020
3634,Sagar,Deori,Wheat,Local,FAQ,2125,2165,2165,09 Jan 2020
3635,Deoria,Devariya,Wheat,Dara,FAQ,1940,1960,1950,24 Jan 2020
3636,Dewas,Dewas,Wheat,Lokwan,FAQ,2000,2450,2400,03 Jan 2020
3637,Dewas,Dewas,Wheat,Lokwan,FAQ,2000,2500,2450,02 Jan 2020
3638,Dewas,Dewas,Wheat,Lokwan,FAQ,2150,2450,2400,21 Jan 2020
3639,Dewas,Dewas,Wheat,Other,FAQ,2500,2740,2550,18 Jan 2020
3640,Dewas,Dewas,Wheat,Other,FAQ,2500,2740,2550,20 Jan 2020
3641,Dewas,Dewas,Wheat,Other,FAQ,2500,2740,2550,23 Jan 2020
3642,Dewas,Dewas,Wheat,Other,FAQ,2500,2800,2650,04 Jan 2020
3643,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1850,2050,1950,07 Jan 2020
3644,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1850,2060,1950,16 Jan 2020
3645,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1850,2060,1950,22 Jan 2020
3646,Dhar,Dhamnod,Wheat,Other,FAQ,2301,2350,2340,09 Jan 2020
3647,Etawah,Bharthna,Wheat,Dara,FAQ,2050,2150,2100,06 Jan 2020
3648,Hamirpur,Bharuasumerpur,Wheat,Dara,FAQ,1950,2000,2000,11 Jan 2020
3649,Hamirpur,Bharuasumerpur,Wheat,Dara,FAQ,1950,2100,2000,21 Jan 2020
3650,Balodabazar,Bhatapara,Wheat,Local,FAQ,1846,2128,1925,27 Jan 2020
3651,Jhalawar,Bhawani Mandi(Raipur),Wheat,Other,FAQ,2012,2033,2022,28 Jan 2020
3652,Jhalawar,Bhawani Mandi(Raipur),Wheat,Other,FAQ,2019,2029,2024,27 Jan 2020
3653,Junagarh,Bhesan,Wheat,Other,FAQ,2000,2320,2160,23 Jan 2020
3654,Khargone,Bhikangaon,Wheat,Lokwan,FAQ,2050,2191,2167,25 Jan 2020
3655,Khargone,Bhikangaon,Wheat,Lokwan,FAQ,2166,2383,2291,17 Jan 2020
3656,Bhilwara,Bhilwara,Wheat,Other,FAQ,2060,2320,2190,31 Jan 2020
3657,Bhilwara,Bhilwara,Wheat,Other,FAQ,2160,2380,2270,18 Jan 2020
3658,Bhind,Bhind,Wheat,Other,FAQ,2130,2156,2152,17 Jan 2020
3659,Bhind,Bhind,Wheat,Other,FAQ,2130,2165,2145,10 Jan 2020
3660,Nanded,Bhokar,Wheat,Other,FAQ,2400,2400,2400,08 Jan 2020
3661,Bhopal,Bhopal,Wheat,Lokwan MP No. 1,FAQ,2012,2236,2130,30 Jan 2020
3662,Bhopal,Bhopal,Wheat,MP Sharbati,FAQ,2600,2600,2600,28 Jan 2020
3663,Chhatarpur,Bijawar,Wheat,Mill Quality,FAQ,1930,2025,1978,02 Jan 2020
3664,Bijnor,Bijnaur,Wheat,Dara,FAQ,2025,2100,2070,17 Jan 2020
3665,Bijnor,Bijnaur,Wheat,Dara,FAQ,2025,2100,2070,23 Jan 2020
3666,Sagar,Bina,Wheat,Sharbati,FAQ,1995,2310,2130,02 Jan 2020
3667,Sagar,Bina,Wheat,Sharbati,FAQ,2015,2300,2195,11 Jan 2020
3668,Sagar,Bina,Wheat,Sharbati,FAQ,2025,2295,2155,31 Jan 2020
3669,Guna,Binaganj,Wheat,Other,FAQ,2000,2170,2100,22 Jan 2020
3670,Guna,Binaganj,Wheat,Other,FAQ,2185,2250,2230,09 Jan 2020
3671,Fatehpur,Bindki,Wheat,Dara,FAQ,1900,2020,1980,02 Jan 2020
3672,Fatehpur,Bindki,Wheat,Dara,FAQ,1900,2030,1980,10 Jan 2020
3673,Fatehpur,Bindki,Wheat,Dara,FAQ,1900,2040,1970,01 Jan 2020
3674,Birbhum,Birbhum,Wheat,Sonalika,FAQ,2000,2100,2050,08 Jan 2020
3675,Birbhum,Birbhum,Wheat,Sonalika,FAQ,2000,2100,2050,22 Jan 2020
3676,Botad,Botad,Wheat,Other,FAQ,2110,2660,2385,16 Jan 2020
3677,Botad,Botad,Wheat,Other,FAQ,2180,2580,2380,02 Jan 2020
3678,Bulandshahar,Buland Shahr,Wheat,Dara,FAQ,2070,2090,2080,23 Jan 2020
3679,Bundi,Bundi,Wheat,Other,FAQ,2000,2151,2076,25 Jan 2020
3680,Bundi,Bundi,Wheat,Other,FAQ,2000,2201,2101,24 Jan 2020
3681,Bundi,Bundi,Wheat,Other,FAQ,2141,2266,2204,06 Jan 2020
3682,Bundi,Bundi,Wheat,Other,FAQ,2150,2293,2222,08 Jan 2020
3683,Burhanpur,Burhanpur,Wheat,Lokwan,FAQ,2025,2165,2160,01 Jan 2020
3684,Jaipur Rural,Chaksu,Wheat,Other,FAQ,1950,2184,2170,16 Jan 2020
3685,Jaipur Rural,Chaksu,Wheat,Other,FAQ,2100,2121,2110,18 Jan 2020
3686,Jalgaon,Chalisgaon,Wheat,Maharashtra 2189,FAQ,1600,2300,1750,03 Jan 2020
3687,Chandauli,Chandoli,Wheat,Dara,FAQ,2040,2080,2060,10 Jan 2020
3688,Chandauli,Chandoli,Wheat,Dara,FAQ,2040,2100,2060,30 Jan 2020
3689,Aligarh,Charra,Wheat,Dara,FAQ,1940,2080,2030,10 Jan 2020
3690,Aligarh,Charra,Wheat,Dara,FAQ,1980,2100,2060,30 Jan 2020
3691,Chhindwara,Chaurai,Wheat,Other,FAQ,2051,2051,2051,27 Jan 2020
3692,Baran,Chhabra,Wheat,Other,FAQ,2004,2198,2101,27 Jan 2020
3693,Baran,Chhabra,Wheat,Other,FAQ,2021,2194,2108,24 Jan 2020
3694,Kannuj,Chhibramau,Wheat,Dara,FAQ,2010,2110,2060,27 Jan 2020
3695,Kannuj,Chhibramau,Wheat,Dara,FAQ,2080,2180,2130,14 Jan 2020
3696,Chhindwara,Chhindwara,Wheat,Other,FAQ,2111,2381,2246,06 Jan 2020
3697,Buldhana,Chikali,Wheat,Other,FAQ,1600,2100,1800,03 Jan 2020
3698,Ballia,Chitwadagaon,Wheat,Dara,FAQ,1980,2060,2020,08 Jan 2020
3699,Ballia,Chitwadagaon,Wheat,Dara,FAQ,2400,2480,2440,28 Jan 2020
3700,Jaipur Rural,Chomu (Grain),Wheat,Other,FAQ,2070,2250,2150,24 Jan 2020
3701,Amroha,Dhanaura,Wheat,Dara,FAQ,1830,1840,1835,06 Jan 2020
3702,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,2000,2250,2200,20 Jan 2020
3703,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,2000,2250,2220,06 Jan 2020
3704,Dhar,Dhar,Wheat,Lokwan,FAQ,1800,2200,2100,11 Jan 2020
3705,Dhar,Dhar,Wheat,Lokwan,FAQ,2090,2550,2250,18 Jan 2020
3706,Dholpur,Dholpur,Wheat,Other,FAQ,2040,2100,2070,10 Jan 2020
3707,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1750,2350,2205,01 Jan 2020
3708,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1905,2165,2110,28 Jan 2020
3709,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,2055,2300,2255,31 Jan 2020
3710,Jamnagar,Dhrol,Wheat,Other,FAQ,2000,2680,2340,25 Jan 2020
3711,Jamnagar,Dhrol,Wheat,Other,FAQ,2140,2415,2280,08 Jan 2020
3712,Jamnagar,Dhrol,Wheat,Other,FAQ,2170,2490,2330,10 Jan 2020
3713,Dhule,Dhule,Wheat,Other,FAQ,2111,2275,2125,04 Jan 2020
3714,Yavatmal,Digras,Wheat,Other,FAQ,1885,2520,2285,10 Jan 2020
3715,Dindori,Dindori,Wheat,Local,FAQ,1980,2000,1980,23 Jan 2020
3716,Bulandshahar,Divai,Wheat,Dara,FAQ,1840,1846,1845,14 Jan 2020
3717,Bulandshahar,Divai,Wheat,Dara,FAQ,1840,1846,1845,16 Jan 2020
3718,Bulandshahar,Divai,Wheat,Dara,FAQ,1840,1846,1845,30 Jan 2020
3719,Dhule,Dondaicha,Wheat,Other,FAQ,1800,2650,2200,16 Jan 2020
3720,Paschim Bardhaman,Durgapur,Wheat,Kalyan,FAQ,2100,2160,2130,27 Jan 2020
3721,Paschim Bardhaman,Durgapur,Wheat,Kalyan,FAQ,2140,2180,2160,30 Jan 2020
3722,Paschim Bardhaman,Durgapur,Wheat,Other,FAQ,2000,2040,2000,26 Jan 2020
3723,Etah,Etah,Wheat,Dara,FAQ,2000,2200,2090,24 Jan 2020
3724,Etah,Etah,Wheat,Dara,FAQ,2000,2300,2100,15 Jan 2020
3725,Etah,Etah,Wheat,Dara,FAQ,2070,2270,2120,22 Jan 2020
3726,Etawah,Etawah,Wheat,Dara,FAQ,2030,2130,2080,03 Jan 2020
3727,Etawah,Etawah,Wheat,Dara,FAQ,2030,2150,2100,21 Jan 2020
3728,Ayodhya,Faizabad,Wheat,Dara,FAQ,1920,1950,1940,08 Jan 2020
3729,Ayodhya,Faizabad,Wheat,Dara,FAQ,1930,1960,1945,17 Jan 2020
3730,Farukhabad,Farukhabad,Wheat,Dara,FAQ,2040,2080,2060,20 Jan 2020
3731,Farukhabad,Farukhabad,Wheat,Dara,FAQ,2050,2080,2060,30 Jan 2020
3732,Agra,Fatehabad,Wheat,Dara,FAQ,2100,2200,2150,04 Jan 2020
3733,Fatehpur,Fatehpur,Wheat,Dara,FAQ,1980,2020,2000,24 Jan 2020
3734,Agra,Fatehpur Sikri,Wheat,Dara,FAQ,0,0,2140,21 Jan 2020
3735,Firozabad,Firozabad,Wheat,Dara,FAQ,2090,2170,2135,30 Jan 2020
3736,Firozabad,Firozabad,Wheat,Dara,FAQ,2190,2250,2230,20 Jan 2020
3737,Firozabad,Firozabad,Wheat,Dara,FAQ,2230,2270,2250,05 Jan 2020
3738,Firozabad,Firozabad,Wheat,Dara,FAQ,2250,2280,2260,11 Jan 2020
3739,Firozabad,Firozabad,Wheat,Dara,FAQ,2250,2290,2265,10 Jan 2020
3740,UdhamSinghNagar,Gadarpur,Wheat,Other,FAQ,1860,1860,1860,29 Jan 2020
3741,Maharajganj,Gadaura,Wheat,Dara,FAQ,1800,1900,1850,03 Jan 2020
3742,Maharajganj,Gadaura,Wheat,Dara,FAQ,1800,1900,1850,04 Jan 2020
3743,Maharajganj,Gadaura,Wheat,Dara,FAQ,1810,1860,1840,20 Jan 2020
3744,Raisen,Gairatganj,Wheat,Dara Mill Quality,FAQ,2170,2191,2178,13 Jan 2020
3745,Parbhani,Gangakhed,Wheat,Bansi,FAQ,1860,1900,1890,23 Jan 2020
3746,Parbhani,Gangakhed,Wheat,Bansi,FAQ,1870,1900,1890,04 Jan 2020
3747,Chattrapati Sambhajinagar,Gangapur,Wheat,Other,FAQ,2070,2230,2153,27 Jan 2020
3748,Swai Madhopur,Gangapurcity(Old Lal mandi),Wheat,Other,FAQ,2140,2194,2167,09 Jan 2020
3749,Saharanpur,Gangoh,Wheat,Dara,FAQ,1950,2050,2030,30 Jan 2020
3750,Sagar,Garhakota,Wheat,Other,FAQ,1850,2000,1960,04 Jan 2020
3751,Sagar,Garhakota,Wheat,Other,FAQ,1880,2050,1950,29 Jan 2020
3752,Indore,Gautampura,Wheat,147 Average,FAQ,2000,2415,2100,07 Jan 2020
3753,Indore,Gautampura,Wheat,147 Average,FAQ,2150,2450,2200,08 Jan 2020
3754,Auraiya,Auraiya,Wheat,Dara,FAQ,1950,2150,2070,01 Jan 2020
3755,Azamgarh,Azamgarh,Wheat,Dara,FAQ,1925,1970,1950,23 Jan 2020
3756,Azamgarh,Azamgarh,Wheat,Dara,FAQ,1940,1985,1960,18 Jan 2020
3757,Banda,Baberu,Wheat,Dara,FAQ,1900,2060,1980,20 Jan 2020
3758,Badaun,Babrala,Wheat,Dara,FAQ,1900,2100,2000,14 Jan 2020
3759,Raebarelli,Bachranwa,Wheat,Dara,FAQ,1910,1945,1935,22 Jan 2020
3760,Raebarelli,Bachranwa,Wheat,Dara,FAQ,1910,1945,1935,29 Jan 2020
3761,Chhatarpur,Badamalhera,Wheat,Other,FAQ,1950,2180,2000,09 Jan 2020
3762,Badaun,Badayoun,Wheat,Dara,FAQ,2040,2100,2070,02 Jan 2020
3763,Badaun,Badayoun,Wheat,Dara,FAQ,2050,2140,2085,15 Jan 2020
3764,Badaun,Badayoun,Wheat,Local,FAQ,2040,2130,2085,23 Jan 2020
3765,Badaun,Badayoun,Wheat,Local,FAQ,2060,2150,2100,28 Jan 2020
3766,Shahjahanpur,Badda,Wheat,Dara,FAQ,1950,1970,1960,07 Jan 2020
3767,Shahjahanpur,Badda,Wheat,Dara,FAQ,1960,1970,1960,09 Jan 2020
3768,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,2150,2265,2207,21 Jan 2020
3769,Jaipur Rural,Bagru,Wheat,Other,FAQ,2000,2200,2100,09 Jan 2020
3770,Bahraich,Bahraich,Wheat,Dara,FAQ,1880,2020,1940,13 Jan 2020
3771,Bahraich,Bahraich,Wheat,Dara,FAQ,1910,1970,1950,03 Jan 2020
3772,Bahraich,Bahraich,Wheat,Dara,FAQ,1920,1990,1960,25 Jan 2020
3773,Rewa,Baikunthpur,Wheat,Dara Mill Quality,FAQ,1950,2075,2000,18 Jan 2020
3774,Rewa,Baikunthpur,Wheat,Dara Mill Quality,FAQ,1970,2100,2031,14 Jan 2020
3775,Akola,Balapur,Wheat,Other,FAQ,1800,2250,1900,19 Jan 2020
3776,Akola,Balapur,Wheat,Other,FAQ,1800,2650,2050,12 Jan 2020
3777,Balrampur,Balrampur,Wheat,Dara,FAQ,1900,2100,2000,13 Jan 2020
3778,Bangalore,Bangalore,Wheat,Local,FAQ,2900,3400,3150,30 Jan 2020
3779,Unnao,Bangarmau,Wheat,Dara,FAQ,1990,2050,2000,18 Jan 2020
3780,Hoshangabad,Bankhedi,Wheat,Other,FAQ,2151,2180,2170,07 Jan 2020
3781,Bankura,Bankura Sadar,Wheat,Sonalika,FAQ,1850,1950,1900,03 Jan 2020
3782,Bankura,Bankura Sadar,Wheat,Sonalika,FAQ,1850,1950,1900,14 Jan 2020
3783,Pune,Baramati,Wheat,Kalyan,FAQ,2050,2300,2200,13 Jan 2020
3784,Pune,Baramati,Wheat,Maharashtra 2189,FAQ,2100,2530,2300,02 Jan 2020
3785,Baran,Baran,Wheat,Other,FAQ,1900,2145,2070,21 Jan 2020
3786,Baran,Baran,Wheat,Other,FAQ,1951,2134,2060,20 Jan 2020
3787,Baran,Baran,Wheat,Other,FAQ,2011,2256,2160,04 Jan 2020
3788,Baran,Baran,Wheat,Other,FAQ,2012,2088,2080,30 Jan 2020
3789,Bareilly,Bareilly,Wheat,Dara,FAQ,2100,2200,2130,25 Jan 2020
3790,Deoria,Barhaj,Wheat,Dara,FAQ,1900,1950,1930,14 Jan 2020
3791,Deoria,Barhaj,Wheat,Dara,FAQ,1920,1950,1930,13 Jan 2020
3792,Chittorgarh,Barisadri,Wheat,Other,FAQ,1951,2501,2150,07 Jan 2020
3793,Alwar,Barodamev,Wheat,Other,FAQ,2050,2059,2050,27 Jan 2020
3794,Basti,Basti,Wheat,Dara,FAQ,1840,2000,1950,11 Jan 2020
3795,Basti,Basti,Wheat,Dara,FAQ,1840,2000,1955,28 Jan 2020
3796,Mehsana,Becharaji,Wheat,Other,FAQ,1850,2305,2100,29 Jan 2020
3797,Mehsana,Becharaji,Wheat,Other,FAQ,2200,2365,2282,02 Jan 2020
3798,Mehsana,Becharaji,Wheat,Other,FAQ,2225,2400,2312,08 Jan 2020
3799,Chittorgarh,Begu,Wheat,Other,FAQ,1620,2150,1840,27 Jan 2020
3800,Chittorgarh,Begu,Wheat,Other,FAQ,1620,2200,1840,20 Jan 2020
3801,Shehdol,Beohari,Wheat,Other,FAQ,1980,2010,2000,31 Jan 2020
3802,Shehdol,Beohari,Wheat,Other,FAQ,2000,2100,2000,16 Jan 2020
3803,Bhopal,Berasia,Wheat,Lokwan,FAQ,1900,2308,2208,17 Jan 2020
3804,Bhopal,Berasia,Wheat,Other,FAQ,2100,2357,2232,03 Jan 2020
3805,Betul,Betul,Wheat,Lokwan,FAQ,2000,2230,2185,13 Jan 2020
3806,Betul,Betul,Wheat,Lokwan,FAQ,2040,2175,2095,22 Jan 2020
3807,Devbhumi Dwarka,Bhanvad,Wheat,Lokwan,FAQ,1500,1600,1550,09 Jan 2020
3808,Hamirpur,Bharuasumerpur,Wheat,Dara,FAQ,1960,2100,2000,20 Jan 2020
3809,Rajgarh,Chhapiheda,Wheat,147 Average,FAQ,2040,2128,2084,18 Jan 2020
3810,Chhatarpur,Chhatarpur,Wheat,Other,FAQ,2050,2150,2100,29 Jan 2020
3811,Chhatarpur,Chhatarpur,Wheat,Other,FAQ,2100,2165,2140,18 Jan 2020
3812,Chhatarpur,Chhatarpur,Wheat,Other,FAQ,2150,2200,2180,08 Jan 2020
3813,Kannuj,Chhibramau,Wheat,Dara,FAQ,1930,2030,1980,03 Jan 2020
3814,Kannuj,Chhibramau,Wheat,Dara,FAQ,2000,2100,2050,07 Jan 2020
3815,Chhindwara,Chhindwara,Wheat,Other,FAQ,2100,2351,2185,21 Jan 2020
3816,Chhindwara,Chhindwara,Wheat,Other,FAQ,2151,2300,2190,24 Jan 2020
3817,Chhindwara,Chhindwara,Wheat,Other,FAQ,2229,2287,2270,02 Jan 2020
3818,Seoni,Chhpara,Wheat,Mill Quality,FAQ,2139,2150,2144,22 Jan 2020
3819,Buldhana,Chikali,Wheat,Other,FAQ,1600,2050,1825,18 Jan 2020
3820,Buldhana,Chikali,Wheat,Other,FAQ,1600,2055,1825,27 Jan 2020
3821,Buldhana,Chikali,Wheat,Other,FAQ,1600,2150,1875,06 Jan 2020
3822,Buldhana,Chikali,Wheat,Other,FAQ,1650,2100,1875,14 Jan 2020
3823,Jhansi,Chirgaon,Wheat,Dara,FAQ,1840,2150,2125,11 Jan 2020
3824,Jhansi,Chirgaon,Wheat,Dara,FAQ,1840,2175,2155,02 Jan 2020
3825,Ballia,Chitwadagaon,Wheat,Dara,FAQ,1790,1910,1850,03 Jan 2020
3826,Ballia,Chitwadagaon,Wheat,Dara,FAQ,1940,2060,2000,06 Jan 2020
3827,Ballia,Chitwadagaon,Wheat,Dara,FAQ,2000,2060,2030,27 Jan 2020
3828,Jaipur Rural,Chomu (Grain),Wheat,Other,FAQ,2165,2165,2165,02 Jan 2020
3829,Jaipur Rural,Chomu (Grain),Wheat,Other,FAQ,2200,2200,2200,23 Jan 2020
3830,Gorakhpur,Chorichora,Wheat,Dara,FAQ,1900,2060,1965,25 Jan 2020
3831,Kanpur,Choubepur,Wheat,Dara,FAQ,1995,2040,2020,02 Jan 2020
3832,Kanpur,Choubepur,Wheat,Dara,FAQ,2020,2150,2080,30 Jan 2020
3833,Kanpur,Choubepur,Wheat,Dara,FAQ,2035,2150,2070,08 Jan 2020
3834,Kanpur,Choubepur,Wheat,Dara,FAQ,2050,2150,2100,06 Jan 2020
3835,Gwalior,Dabra,Wheat,Other,FAQ,2270,2297,2282,08 Jan 2020
3836,Gautam Budh Nagar,Dadri,Wheat,Dara,FAQ,1950,2070,2000,07 Jan 2020
3837,Gautam Budh Nagar,Dadri,Wheat,Dara,FAQ,2040,2200,2060,21 Jan 2020
3838,Dahod,Dahod,Wheat,147 Average,FAQ,2225,2300,2275,18 Jan 2020
3839,Dahod,Dahod,Wheat,147 Average,FAQ,2350,2425,2400,17 Jan 2020
3840,Dahod,Dahod,Wheat,147 Average,FAQ,2375,2450,2400,16 Jan 2020
3841,Mandsaur,Daloda,Wheat,Mill Quality,FAQ,2000,2215,2100,29 Jan 2020
3842,Mandsaur,Daloda,Wheat,Mill Quality,FAQ,2200,2500,2300,03 Jan 2020
3843,Mandsaur,Daloda,Wheat,Mill Quality,FAQ,2250,2480,2300,09 Jan 2020
3844,Mandsaur,Daloda,Wheat,Mill Quality,FAQ,2280,2490,2300,16 Jan 2020
3845,Amarawati,Daryapur,Wheat,Other,FAQ,1900,1900,1900,03 Jan 2020
3846,Dausa,Dausa,Wheat,Other,FAQ,2040,2244,2142,21 Jan 2020
3847,Deeg,Deeg,Wheat,Other,FAQ,2050,2050,2050,24 Jan 2020
3848,Banaskanth,Deesa,Wheat,Other,FAQ,2135,2375,2325,18 Jan 2020
3849,Banaskanth,Deesa,Wheat,Other,FAQ,2140,2400,2300,08 Jan 2020
3850,Gandhinagar,Dehgam,Wheat,Other,FAQ,2035,2235,2135,25 Jan 2020
3851,Gandhinagar,Dehgam,Wheat,Other,FAQ,2305,2405,2355,02 Jan 2020
3852,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,2025,2225,2125,28 Jan 2020
3853,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,2250,2300,2275,16 Jan 2020
3854,Panna,Devandranagar,Wheat,Other,FAQ,1970,2070,2066,16 Jan 2020
3855,Deoria,Devariya,Wheat,Dara,FAQ,1930,1970,1950,25 Jan 2020
3856,Dewas,Dewas,Wheat,Other,FAQ,2400,2580,2450,27 Jan 2020
3857,Dewas,Dewas,Wheat,Other,FAQ,2450,2675,2500,24 Jan 2020
3858,Dewas,Dewas,Wheat,Other,FAQ,2450,2675,2500,25 Jan 2020
3859,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1850,2060,1950,27 Jan 2020
3860,Amarawati,Dhamngaon-Railway,Wheat,Other,FAQ,1860,2100,2050,06 Jan 2020
3861,Dhar,Dhamnod,Wheat,Other,FAQ,2101,2200,2165,29 Jan 2020
3862,Hamirpur,Bharuasumerpur,Wheat,Dara,FAQ,1970,2100,2000,17 Jan 2020
3863,Balodabazar,Bhatapara,Wheat,Local,FAQ,1781,2040,1951,29 Jan 2020
3864,Balodabazar,Bhatapara,Wheat,Local,FAQ,1912,1912,1912,28 Jan 2020
3865,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,2060,2060,2060,02 Jan 2020
3866,Jhalawar,Bhawani Mandi,Wheat,Other,FAQ,2140,2198,2169,09 Jan 2020
3867,Jhalawar,Bhawani Mandi(Raipur),Wheat,Other,FAQ,2180,2202,2191,13 Jan 2020
3868,Jhalawar,Bhawani Mandi(Raipur),Wheat,Other,FAQ,2241,2248,2244,09 Jan 2020
3869,Junagarh,Bhesan,Wheat,Other,FAQ,2000,2430,2215,22 Jan 2020
3870,Khargone,Bhikangaon,Wheat,Lokwan,FAQ,1841,2167,2126,31 Jan 2020
3871,Sabarkantha,Bhiloda,Wheat,Other,FAQ,2100,2240,2170,22 Jan 2020
